kode_transaksi,nominal,tanggal_transaksi,customer_id,product_id,product_name,product_category,total_transaksi,margin,status_transaksi
2374875,105761,03/09/2023,2875,BPJSKS,BPJS Kesehatan,BPJS,105761,11,PAID
2374878,36150,03/09/2023,3210,PLN,PLN,PLN Pascabayar,36150,11,PAID
2374885,5706,03/09/2023,20588,PLN,PLN,PLN Pascabayar,5706,11,PAID
2374887,36155,03/09/2023,19608,PLN,PLN,PLN Pascabayar,36155,11,PAID
2374895,407289,03/09/2023,23012,PLN,PLN,PLN Pascabayar,407289,11,PAID
2374899,126561,03/09/2023,3773,PAMKGWA,PDAM Kab. Gowa,PDAM,126561,11,PAID
2374905,35761,03/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,35761,11,PAID
2374927,20391,03/09/2023,3773,PLN,PLN,PLN Pascabayar,20391,11,PAID
2374955,90861,03/09/2023,21259,PAMKBRB,PDAM Kab. Brebes,PDAM,90861,11,PAID
2374956,120832,03/09/2023,3773,PLN,PLN,PLN Pascabayar,120832,11,PAID
2374958,110487,03/09/2023,3773,PLN,PLN,PLN Pascabayar,110487,11,PAID
2374972,61103,03/09/2023,19608,PLN,PLN,PLN Pascabayar,61103,11,PAID
2374980,443822,03/09/2023,2,TELKOM,Telkom,Telkom,443822,11,PAID
2374983,135341,03/09/2023,3773,PLN,PLN,PLN Pascabayar,135341,11,PAID
2374990,207928,03/09/2023,21259,PLN,PLN,PLN Pascabayar,207928,11,PAID
2374992,23495,03/09/2023,21259,PAMJAYA,PDAM PAMJAYA,PDAM,23495,11,PAID
2374994,171619,03/09/2023,21259,PAMJAYA,PDAM PAMJAYA,PDAM,171619,11,PAID
2374996,138619,03/09/2023,21259,PAMJAYA,PDAM PAMJAYA,PDAM,138619,11,PAID
2374998,2761,03/09/2023,21259,PLN,PLN,PLN Pascabayar,2761,11,PAID
2375002,52500,03/09/2023,21259,PLN,PLN,PLN Pascabayar,52500,11,PAID
2375005,70609,03/09/2023,3773,PAMATNG,PDAM Tangerang ( Aetra ),PDAM,70609,11,PAID
2375018,440337,03/09/2023,5451,PLN,PLN,PLN Pascabayar,440337,11,PAID
2375019,35436,03/09/2023,3773,PLN,PLN,PLN Pascabayar,35436,11,PAID
2375024,48961,03/09/2023,3773,PAMBDNG,PDAM Kota Bandung,PDAM,48961,11,PAID
2375025,340061,03/09/2023,5451,TELKOM,Telkom,Telkom,340061,11,PAID
2375029,13263,03/09/2023,21259,PLN,PLN,PLN Pascabayar,13263,11,PAID
2375035,140761,03/09/2023,5451,BPJSKS,BPJS Kesehatan,BPJS,140761,11,PAID
2375037,312311,03/09/2023,3773,TELKOM,Telkom,Telkom,312311,11,PAID
2375040,8680,03/09/2023,4366,PLN,PLN,PLN Pascabayar,8680,11,PAID
2375045,351161,03/09/2023,3773,TELKOM,Telkom,Telkom,351161,11,PAID
2375047,15892,03/09/2023,3773,PLN,PLN,PLN Pascabayar,15892,11,PAID
2375061,63949,03/09/2023,3773,PAMKIDM,PDAM Indramayu,PDAM,63949,11,PAID
2375064,105761,03/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,105761,11,PAID
2375074,35761,03/09/2023,3815,BPJSKS,BPJS Kesehatan,BPJS,35761,11,PAID
2375080,240161,03/09/2023,3773,TELKOM,Telkom,Telkom,240161,11,PAID
2375085,284561,03/09/2023,3773,TELKOM,Telkom,Telkom,284561,11,PAID
2375089,51385,03/09/2023,3773,PLN,PLN,PLN Pascabayar,51385,11,PAID
2375090,144519,03/09/2023,3773,PLN,PLN,PLN Pascabayar,144519,11,PAID
2375091,10354,03/09/2023,3773,PLN,PLN,PLN Pascabayar,10354,11,PAID
2375092,334511,03/09/2023,3773,TELKOM,Telkom,Telkom,334511,11,PAID
2375093,481511,03/09/2023,3873,TELKOM,Telkom,Telkom,481511,11,PAID
2375098,116817,03/09/2023,3773,PLN,PLN,PLN Pascabayar,116817,11,PAID
2375099,561511,03/09/2023,3873,TELKOM,Telkom,Telkom,561511,11,PAID
2375106,65090,03/09/2023,3773,PLN,PLN,PLN Pascabayar,65090,11,PAID
2375116,77069,03/09/2023,3773,PLN,PLN,PLN Pascabayar,77069,11,PAID
2375124,40220,03/09/2023,3773,PLN,PLN,PLN Pascabayar,40220,11,PAID
2375128,106366,03/09/2023,3773,PLN,PLN,PLN Pascabayar,106366,11,PAID
2375133,70761,03/09/2023,4500,BPJSKS,BPJS Kesehatan,BPJS,70761,11,PAID
2375144,7056,03/09/2023,3773,PLN,PLN,PLN Pascabayar,7056,11,PAID
2375150,220736,03/09/2023,3773,TELKOM,Telkom,Telkom,220736,11,PAID
2375171,741956,03/09/2023,3773,PLN,PLN,PLN Pascabayar,741956,11,PAID
2375177,30438,03/09/2023,3773,PLN,PLN,PLN Pascabayar,30438,11,PAID
2375182,223828,03/09/2023,21259,PLN,PLN,PLN Pascabayar,223828,11,PAID
2375194,33211,03/09/2023,3210,PAMKGR,PDAM Kab. Karanganyar,PDAM,33211,11,PAID
2375201,113058,03/09/2023,3210,PLN,PLN,PLN Pascabayar,113058,11,PAID
2375207,43952,03/09/2023,4755,PLN,PLN,PLN Pascabayar,43952,11,PAID
2375212,48755,03/09/2023,3773,PLN,PLN,PLN Pascabayar,48755,11,PAID
2375214,16761,03/09/2023,4755,PLN,PLN,PLN Pascabayar,16761,11,PAID
2375223,129015,03/09/2023,3773,PLN,PLN,PLN Pascabayar,129015,11,PAID
2375244,840761,03/09/2023,4417,BPJSKS,BPJS Kesehatan,BPJS,840761,11,PAID
2375257,113273,03/09/2023,3773,PLN,PLN,PLN Pascabayar,113273,11,PAID
2375264,30151,03/09/2023,3773,PLN,PLN,PLN Pascabayar,30151,11,PAID
2375269,183389,03/09/2023,2217,PLN,PLN,PLN Pascabayar,183389,11,PAID
2375274,116273,03/09/2023,22040,PLN,PLN,PLN Pascabayar,116273,11,PAID
2375281,19110,03/09/2023,3773,PLN,PLN,PLN Pascabayar,19110,11,PAID
2375285,288668,03/09/2023,3773,TELKOM,Telkom,Telkom,288668,11,PAID
2375292,51681,03/09/2023,3773,PLN,PLN,PLN Pascabayar,51681,11,PAID
2375298,104511,03/09/2023,3773,PAMKBYM,PDAM Kab. Banyumas,PDAM,104511,11,PAID
2375299,150761,03/09/2023,19901,BPJSKS,BPJS Kesehatan,BPJS,150761,11,PAID
2375304,36444,03/09/2023,3773,PLN,PLN,PLN Pascabayar,36444,11,PAID
2375314,92065,03/09/2023,3773,PLN,PLN,PLN Pascabayar,92065,11,PAID
2375318,46695,03/09/2023,3773,PLN,PLN,PLN Pascabayar,46695,11,PAID
2375329,135211,03/09/2023,20387,HALO,Telkomsel Halo,Pulsa Pascabayar,135211,11,PAID
2375338,24377,03/09/2023,3773,TELKOM,Telkom,Telkom,24377,11,PAID
2375343,47132,03/09/2023,2037,TELKOM,Telkom,Telkom,47132,11,PAID
2375354,54847,03/09/2023,21259,PLN,PLN,PLN Pascabayar,54847,11,PAID
2375365,39041,03/09/2023,2,PLN,PLN,PLN Pascabayar,39041,11,PAID
2375373,328961,03/09/2023,19901,TELKOM,Telkom,Telkom,328961,11,PAID
2375384,131419,03/09/2023,3773,PLN,PLN,PLN Pascabayar,131419,11,PAID
2375386,76189,03/09/2023,5581,PLN,PLN,PLN Pascabayar,76189,11,PAID
2375387,206576,03/09/2023,3773,PLN,PLN,PLN Pascabayar,206576,11,PAID
2375397,86571,03/09/2023,3773,PLN,PLN,PLN Pascabayar,86571,11,PAID
2375398,519835,03/09/2023,3773,PLN,PLN,PLN Pascabayar,519835,11,PAID
2375400,102061,03/09/2023,3773,PAMKSDJ,PDAM Sidoarjo,PDAM,102061,11,PAID
2375403,38181,03/09/2023,19608,PLN,PLN,PLN Pascabayar,38181,11,PAID
2375409,39498,03/09/2023,3773,PLN,PLN,PLN Pascabayar,39498,11,PAID
2375412,68672,03/09/2023,3773,PLN,PLN,PLN Pascabayar,68672,11,PAID
2375416,201763,03/09/2023,3773,PLN,PLN,PLN Pascabayar,201763,11,PAID
2375421,23163,03/09/2023,3773,PLN,PLN,PLN Pascabayar,23163,11,PAID
2375428,572778,03/09/2023,3773,PLN,PLN,PLN Pascabayar,572778,11,PAID
2375438,38754,03/09/2023,4755,PLN,PLN,PLN Pascabayar,38754,11,PAID
2375446,48755,03/09/2023,3773,PLN,PLN,PLN Pascabayar,48755,11,PAID
2375458,24201,03/09/2023,3773,PLN,PLN,PLN Pascabayar,24201,11,PAID
2375461,19031,03/09/2023,3773,PLN,PLN,PLN Pascabayar,19031,11,PAID
2375465,103749,03/09/2023,3773,PLN,PLN,PLN Pascabayar,103749,11,PAID
2375478,35761,03/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,35761,11,PAID
2375484,45488,03/09/2023,3773,PLN,PLN,PLN Pascabayar,45488,11,PAID
2375487,71283,03/09/2023,3815,PLN,PLN,PLN Pascabayar,71283,11,PAID
2375490,47666,03/09/2023,3773,PLN,PLN,PLN Pascabayar,47666,11,PAID
2375494,104961,03/09/2023,3815,PAMBTM,PDAM ATB Batam,PDAM,104961,11,PAID
2375496,42033,03/09/2023,1077,PLN,PLN,PLN Pascabayar,42033,11,PAID
2375513,41132,03/09/2023,3773,PLN,PLN,PLN Pascabayar,41132,11,PAID
2375516,8866,03/09/2023,3773,PLN,PLN,PLN Pascabayar,8866,11,PAID
2375518,20364,03/09/2023,2,PLN,PLN,PLN Pascabayar,20364,11,PAID
2375524,100761,03/09/2023,21753,BPJSKS,BPJS Kesehatan,BPJS,100761,11,PAID
2375527,486264,03/09/2023,3773,PLN,PLN,PLN Pascabayar,486264,11,PAID
2375528,70761,03/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,70761,11,PAID
2375533,220745,03/09/2023,3773,PLN,PLN,PLN Pascabayar,220745,11,PAID
2375540,56661,03/09/2023,3773,PAMKSMDNG,PDAM Kab. Sumedang,PDAM,56661,11,PAID
2375549,262522,03/09/2023,3773,PLN,PLN,PLN Pascabayar,262522,11,PAID
2375553,29697,03/09/2023,3773,PLN,PLN,PLN Pascabayar,29697,11,PAID
2375554,170705,03/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,170705,11,PAID
2375557,37358,03/09/2023,3773,PLN,PLN,PLN Pascabayar,37358,11,PAID
2375559,81313,03/09/2023,21184,PLN,PLN,PLN Pascabayar,81313,11,PAID
2375564,31331,03/09/2023,3773,PLN,PLN,PLN Pascabayar,31331,11,PAID
2375566,53800,03/09/2023,21259,PLN,PLN,PLN Pascabayar,53800,11,PAID
2375588,63660,03/09/2023,3773,PLN,PLN,PLN Pascabayar,63660,11,PAID
2375604,35761,03/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,35761,11,PAID
2375628,312311,03/09/2023,3773,TELKOM,Telkom,Telkom,312311,11,PAID
2375631,247839,03/09/2023,3773,PLN,PLN,PLN Pascabayar,247839,11,PAID
2375636,82911,03/09/2023,3773,PAMKBDG,PDAM Kab. Bandung,PDAM,82911,11,PAID
2375647,48361,03/09/2023,3773,PAMKSDJ,PDAM Sidoarjo,PDAM,48361,11,PAID
2375648,17998,03/09/2023,5581,PLN,PLN,PLN Pascabayar,17998,11,PAID
2375649,71827,03/09/2023,3773,PLN,PLN,PLN Pascabayar,71827,11,PAID
2375653,56945,03/09/2023,3773,PLN,PLN,PLN Pascabayar,56945,11,PAID
2375655,86870,03/09/2023,20800,PLN,PLN,PLN Pascabayar,86870,11,PAID
2375659,53800,03/09/2023,3773,PLN,PLN,PLN Pascabayar,53800,11,PAID
2375666,351161,03/09/2023,3773,TELKOM,Telkom,Telkom,351161,11,PAID
2375671,144921,03/09/2023,3773,PAMBJS,PDAM Banjarmasin,PDAM,144921,11,PAID
2375672,250787,03/09/2023,3773,PLN,PLN,PLN Pascabayar,250787,11,PAID
2375676,21975,03/09/2023,24594,PLN,PLN,PLN Pascabayar,21975,11,PAID
2375678,317861,03/09/2023,3773,TELKOM,Telkom,Telkom,317861,11,PAID
2375680,11968,03/09/2023,21259,PLN,PLN,PLN Pascabayar,11968,11,PAID
2375681,32420,03/09/2023,21259,PLN,PLN,PLN Pascabayar,32420,11,PAID
2375683,70761,03/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,70761,11,PAID
2375685,21801,03/09/2023,3773,PLN,PLN,PLN Pascabayar,21801,11,PAID
2375690,52091,03/09/2023,21259,PLN,PLN,PLN Pascabayar,52091,11,PAID
2375694,138321,03/09/2023,3773,PLN,PLN,PLN Pascabayar,138321,11,PAID
2375709,19369,03/09/2023,19901,PLN,PLN,PLN Pascabayar,19369,11,PAID
2375711,66119,03/09/2023,3773,PLN,PLN,PLN Pascabayar,66119,11,PAID
2375723,53655,03/09/2023,21259,PLN,PLN,PLN Pascabayar,53655,11,PAID
2375724,29151,03/09/2023,3773,PLN,PLN,PLN Pascabayar,29151,11,PAID
2375728,37547,03/09/2023,3773,PLN,PLN,PLN Pascabayar,37547,11,PAID
2375733,200681,03/09/2023,3773,PLN,PLN,PLN Pascabayar,200681,11,PAID
2375741,143208,03/09/2023,3773,PLN,PLN,PLN Pascabayar,143208,11,PAID
2375749,169734,03/09/2023,3773,PLN,PLN,PLN Pascabayar,169734,11,PAID
2375756,281734,03/09/2023,3773,PLN,PLN,PLN Pascabayar,281734,11,PAID
2375758,47397,03/09/2023,3539,PAMMDN,PDAM Medan,PDAM,47397,11,PAID
2375762,166827,03/09/2023,3773,PLN,PLN,PLN Pascabayar,166827,11,PAID
2375763,445553,03/09/2023,3773,PLN,PLN,PLN Pascabayar,445553,11,PAID
2375778,34962,03/09/2023,18957,PLN,PLN,PLN Pascabayar,34962,11,PAID
2375780,172622,03/09/2023,3062,PAMKCRB,PDAM Tirta Jati Kab. Cirebon,PDAM,172622,11,PAID
2375791,72212,03/09/2023,3773,PLN,PLN,PLN Pascabayar,72212,11,PAID
2375793,239771,03/09/2023,3773,PLN,PLN,PLN Pascabayar,239771,11,PAID
2375799,11160,03/09/2023,3773,PLN,PLN,PLN Pascabayar,11160,11,PAID
2375803,262361,03/09/2023,3773,TELKOM,Telkom,Telkom,262361,11,PAID
2375807,52827,03/09/2023,3210,PLN,PLN,PLN Pascabayar,52827,11,PAID
2375816,24034,03/09/2023,21259,PLN,PLN,PLN Pascabayar,24034,11,PAID
2375817,40760,03/09/2023,21259,PLN,PLN,PLN Pascabayar,40760,11,PAID
2375818,31775,03/09/2023,3210,PLN,PLN,PLN Pascabayar,31775,11,PAID
2375820,216892,03/09/2023,21259,PLN,PLN,PLN Pascabayar,216892,11,PAID
2375821,45076,03/09/2023,21259,PLN,PLN,PLN Pascabayar,45076,11,PAID
2375823,16676,03/09/2023,21259,PLN,PLN,PLN Pascabayar,16676,11,PAID
2375828,37523,03/09/2023,21259,PLN,PLN,PLN Pascabayar,37523,11,PAID
2375832,41011,03/09/2023,21259,PAMKBYM,PDAM Kab. Banyumas,PDAM,41011,11,PAID
2375834,27261,03/09/2023,21259,PAMKBYM,PDAM Kab. Banyumas,PDAM,27261,11,PAID
2375837,590679,03/09/2023,20800,PLN,PLN,PLN Pascabayar,590679,11,PAID
2375839,39521,03/09/2023,3815,PAMBTM,PDAM ATB Batam,PDAM,39521,11,PAID
2375859,144119,03/09/2023,3773,PAMJAYA,PDAM PAMJAYA,PDAM,144119,11,PAID
2375864,68188,03/09/2023,22537,PLN,PLN,PLN Pascabayar,68188,11,PAID
2375875,105761,03/09/2023,19990,BPJSKS,BPJS Kesehatan,BPJS,105761,11,PAID
2375876,341310,03/09/2023,3773,TELKOM,Telkom,Telkom,341310,11,PAID
2375933,344693,03/09/2023,3773,PLN,PLN,PLN Pascabayar,344693,11,PAID
2375948,105761,03/09/2023,21259,BPJSKS,BPJS Kesehatan,BPJS,105761,11,PAID
2375966,114775,03/09/2023,5451,PLN,PLN,PLN Pascabayar,114775,11,PAID
2375979,210031,03/09/2023,3786,PLN,PLN,PLN Pascabayar,210031,11,PAID
2375996,190623,03/09/2023,3786,PLN,PLN,PLN Pascabayar,190623,11,PAID
2376016,245711,03/09/2023,20122,TELKOM,Telkom,Telkom,245711,11,PAID
2376023,39498,03/09/2023,3773,PLN,PLN,PLN Pascabayar,39498,11,PAID
2376024,140761,03/09/2023,20122,BPJSKS,BPJS Kesehatan,BPJS,140761,11,PAID
2376025,45488,03/09/2023,3773,PLN,PLN,PLN Pascabayar,45488,11,PAID
2376027,105852,03/09/2023,3773,PLN,PLN,PLN Pascabayar,105852,11,PAID
2376028,70761,03/09/2023,20122,BPJSKS,BPJS Kesehatan,BPJS,70761,11,PAID
2376030,15639,03/09/2023,3773,PLN,PLN,PLN Pascabayar,15639,11,PAID
2376033,105761,03/09/2023,19577,BPJSKS,BPJS Kesehatan,BPJS,105761,11,PAID
2376052,297944,03/09/2023,2875,PLN,PLN,PLN Pascabayar,297944,11,PAID
2376060,61561,03/09/2023,2875,PAMKSDJ,PDAM Sidoarjo,PDAM,61561,11,PAID
2376067,114361,03/09/2023,2875,PAMKSDJ,PDAM Sidoarjo,PDAM,114361,11,PAID
2376074,35761,03/09/2023,25090,BPJSKS,BPJS Kesehatan,BPJS,35761,11,PAID
2376075,210761,03/09/2023,19901,BPJSKS,BPJS Kesehatan,BPJS,210761,11,PAID
2376087,206853,03/09/2023,19990,PLN,PLN,PLN Pascabayar,206853,11,PAID
2376089,50472,03/09/2023,3773,PLN,PLN,PLN Pascabayar,50472,11,PAID
2376094,60141,03/09/2023,2831,PLN,PLN,PLN Pascabayar,60141,11,PAID
2376096,100761,03/09/2023,2,BPJSKS,BPJS Kesehatan,BPJS,100761,11,PAID
2376108,123711,03/09/2023,5451,OKEVISION,Okevision,TV Pascabayar,123711,11,PAID
2376117,173348,03/09/2023,1773,PLN,PLN,PLN Pascabayar,173348,11,PAID
2376118,35761,03/09/2023,23012,BPJSKS,BPJS Kesehatan,BPJS,35761,11,PAID
2376131,54069,03/09/2023,1077,PLN,PLN,PLN Pascabayar,54069,11,PAID
2376133,157999,03/09/2023,3815,PLN,PLN,PLN Pascabayar,157999,11,PAID
2376141,5706,03/09/2023,22365,PLN,PLN,PLN Pascabayar,5706,11,PAID
2376147,149265,03/09/2023,19901,PLN,PLN,PLN Pascabayar,149265,11,PAID
2376153,150761,03/09/2023,19901,BPJSKS,BPJS Kesehatan,BPJS,150761,11,PAID
2376164,22161,03/09/2023,3736,PAMKGRSK,PDAM Kab. Gresik,PDAM,22161,11,PAID
2376165,375035,03/09/2023,2,PLN,PLN,PLN Pascabayar,375035,11,PAID
2376166,29211,03/09/2023,3773,PAMKSTB,PDAM Kab. Situbondo,PDAM,29211,11,PAID
2376168,39319,03/09/2023,3773,PLN,PLN,PLN Pascabayar,39319,11,PAID
2376180,140761,03/09/2023,4295,BPJSKS,BPJS Kesehatan,BPJS,140761,11,PAID
2376188,66927,03/09/2023,4442,PLN,PLN,PLN Pascabayar,66927,11,PAID
2376217,314531,03/09/2023,3773,PLN,PLN,PLN Pascabayar,314531,11,PAID
2376218,35411,03/09/2023,3773,PAMPLB,PDAM Palembang,PDAM,35411,11,PAID
2376221,35761,03/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,35761,11,PAID
2376228,176891,03/09/2023,3773,TELKOM,Telkom,Telkom,176891,11,PAID
2376241,35901,03/09/2023,25101,PLN,PLN,PLN Pascabayar,35901,11,PAID
2376258,17627,03/09/2023,2217,PLN,PLN,PLN Pascabayar,17627,11,PAID
2376268,788521,03/09/2023,3773,PLN,PLN,PLN Pascabayar,788521,11,PAID
2376274,70761,03/09/2023,4927,BPJSKS,BPJS Kesehatan,BPJS,70761,11,PAID
2376276,51367,03/09/2023,3773,PLN,PLN,PLN Pascabayar,51367,11,PAID
2376281,18411,03/09/2023,21259,PLN,PLN,PLN Pascabayar,18411,11,PAID
2376293,784341,03/09/2023,3773,PLN,PLN,PLN Pascabayar,784341,11,PAID
2376305,6450,03/09/2023,3773,PLN,PLN,PLN Pascabayar,6450,11,PAID
2376310,5706,03/09/2023,3773,PLN,PLN,PLN Pascabayar,5706,11,PAID
2376325,61438,03/09/2023,20387,PLN,PLN,PLN Pascabayar,61438,11,PAID
2376338,110828,03/09/2023,3773,PLN,PLN,PLN Pascabayar,110828,11,PAID
2376346,91371,03/09/2023,19901,PLN,PLN,PLN Pascabayar,91371,11,PAID
2376348,34598,03/09/2023,3773,PLN,PLN,PLN Pascabayar,34598,11,PAID
2376353,172776,03/09/2023,3773,PLN,PLN,PLN Pascabayar,172776,11,PAID
2376367,29153,03/09/2023,19990,PLN,PLN,PLN Pascabayar,29153,11,PAID
2376376,67185,03/09/2023,3062,PLN,PLN,PLN Pascabayar,67185,11,PAID
2376430,34825,03/09/2023,3773,PLN,PLN,PLN Pascabayar,34825,11,PAID
2376433,82897,03/09/2023,19818,PLN,PLN,PLN Pascabayar,82897,11,PAID
2376434,47041,03/09/2023,3773,PAMKWSB,PDAM Kab. Wonosobo,PDAM,47041,11,PAID
2376462,151001,03/09/2023,3773,PAMSBY,PDAM Surabaya,PDAM,151001,11,PAID
2376469,200761,03/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,200761,11,PAID
2376471,300761,03/09/2023,4927,BPJSKS,BPJS Kesehatan,BPJS,300761,11,PAID
2376476,42651,03/09/2023,3773,PAMSBY,PDAM Surabaya,PDAM,42651,11,PAID
2376510,85947,03/09/2023,3773,PLN,PLN,PLN Pascabayar,85947,11,PAID
2376543,326866,03/09/2023,2875,PLN,PLN,PLN Pascabayar,326866,11,PAID
2376589,140827,03/09/2023,21753,HALO,Telkomsel Halo,Pulsa Pascabayar,140827,11,PAID
2376611,57157,03/09/2023,3773,PLN,PLN,PLN Pascabayar,57157,11,PAID
2376613,30351,03/09/2023,3773,PAMSBY,PDAM Surabaya,PDAM,30351,11,PAID
2376625,14322,03/09/2023,3773,PLN,PLN,PLN Pascabayar,14322,11,PAID
2376690,30786,03/09/2023,3380,PLN,PLN,PLN Pascabayar,30786,11,PAID
2372935,21366,03/09/2023,3773,PLN,PLN,PLN Pascabayar,21366,11,PAID
2372953,93096,03/09/2023,3773,PLN,PLN,PLN Pascabayar,93096,11,PAID
2373003,51444,03/09/2023,2,PLN,PLN,PLN Pascabayar,51444,11,PAID
2373168,27053,03/09/2023,3773,PLN,PLN,PLN Pascabayar,27053,11,PAID
2373344,295484,03/09/2023,25090,PLN,PLN,PLN Pascabayar,295484,11,PAID
2373362,85781,03/09/2023,3773,PLN,PLN,PLN Pascabayar,85781,11,PAID
2373698,83544,03/09/2023,6,PLN,PLN,PLN Pascabayar,83544,11,PAID
2373848,89254,03/09/2023,3773,PLN,PLN,PLN Pascabayar,89254,11,PAID
2374010,273873,03/09/2023,21259,PLN,PLN,PLN Pascabayar,273873,11,PAID
2374022,49844,03/09/2023,3773,PLN,PLN,PLN Pascabayar,49844,11,PAID
2374139,43458,03/09/2023,3773,PLN,PLN,PLN Pascabayar,43458,11,PAID
2374157,32461,03/09/2023,3773,PAMMJKT,PDAM Mojokerto,PDAM,32461,11,PAID
2374192,179644,03/09/2023,2217,PLN,PLN,PLN Pascabayar,179644,11,PAID
2374231,339037,03/09/2023,3773,PLN,PLN,PLN Pascabayar,339037,11,PAID
2374386,8680,03/09/2023,3773,PLN,PLN,PLN Pascabayar,8680,11,PAID
2374585,40570,03/09/2023,3773,PLN,PLN,PLN Pascabayar,40570,11,PAID
2375248,28608,03/09/2023,3773,PLN,PLN,PLN Pascabayar,28608,11,PAID
2375339,88162,03/09/2023,3773,PLN,PLN,PLN Pascabayar,88162,11,PAID
2375502,543089,03/09/2023,1077,PLN,PLN,PLN Pascabayar,543089,11,PAID
2375563,34825,03/09/2023,21184,PLN,PLN,PLN Pascabayar,34825,11,PAID
2375612,48414,03/09/2023,3210,PLN,PLN,PLN Pascabayar,48414,11,PAID
2375688,76370,03/09/2023,5451,PLN,PLN,PLN Pascabayar,76370,11,PAID
2376035,77069,03/09/2023,3773,PLN,PLN,PLN Pascabayar,77069,11,PAID
2376042,35761,03/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,35761,11,PAID
2376148,52630,03/09/2023,19991,PLN,PLN,PLN Pascabayar,52630,11,PAID
2376548,90681,03/09/2023,5581,PLN,PLN,PLN Pascabayar,90681,11,PAID
2376576,290111,03/09/2023,21753,TELKOM,Telkom,Telkom,290111,11,PAID
2376773,54017,04/09/2023,21753,PLN,PLN,PLN Pascabayar,54017,11,PAID
2376883,51669,04/09/2023,21259,PLN,PLN,PLN Pascabayar,51669,11,PAID
2376905,75021,04/09/2023,3210,PLN,PLN,PLN Pascabayar,75021,11,PAID
2376910,43458,04/09/2023,22869,PLN,PLN,PLN Pascabayar,43458,11,PAID
2376912,78191,04/09/2023,3773,PLN,PLN,PLN Pascabayar,78191,11,PAID
2376945,61263,04/09/2023,3773,PLN,PLN,PLN Pascabayar,61263,11,PAID
2376999,49299,04/09/2023,3773,PLN,PLN,PLN Pascabayar,49299,11,PAID
2377002,54744,04/09/2023,3773,PLN,PLN,PLN Pascabayar,54744,11,PAID
2377017,6078,04/09/2023,3773,PLN,PLN,PLN Pascabayar,6078,11,PAID
2377020,75639,04/09/2023,3773,PLN,PLN,PLN Pascabayar,75639,11,PAID
2377024,44943,04/09/2023,3773,PLN,PLN,PLN Pascabayar,44943,11,PAID
2377042,461293,04/09/2023,3773,PLN,PLN,PLN Pascabayar,461293,11,PAID
2377044,76108,04/09/2023,3773,PLN,PLN,PLN Pascabayar,76108,11,PAID
2377048,15243,04/09/2023,3210,PLN,PLN,PLN Pascabayar,15243,11,PAID
2377049,117750,04/09/2023,3773,PLN,PLN,PLN Pascabayar,117750,11,PAID
2377053,298991,04/09/2023,3773,TELKOM,Telkom,Telkom,298991,11,PAID
2377054,257547,04/09/2023,3773,PLN,PLN,PLN Pascabayar,257547,11,PAID
2377055,14226,04/09/2023,3773,PLN,PLN,PLN Pascabayar,14226,11,PAID
2377072,25341,04/09/2023,3210,PLN,PLN,PLN Pascabayar,25341,11,PAID
2377075,48210,04/09/2023,3773,PLN,PLN,PLN Pascabayar,48210,11,PAID
2377094,185701,04/09/2023,3773,PLN,PLN,PLN Pascabayar,185701,11,PAID
2377097,140761,04/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,140761,11,PAID
2377107,105619,04/09/2023,21259,PAMJAYA,PDAM PAMJAYA,PDAM,105619,11,PAID
2377112,94619,04/09/2023,21259,PAMJAYA,PDAM PAMJAYA,PDAM,94619,11,PAID
2377116,228681,04/09/2023,20387,PLN,PLN,PLN Pascabayar,228681,11,PAID
2377120,278016,04/09/2023,3773,PLN,PLN,PLN Pascabayar,278016,11,PAID
2377121,41606,04/09/2023,3773,PLN,PLN,PLN Pascabayar,41606,11,PAID
2377124,170861,04/09/2023,3773,PAMKNGN,PDAM Kab. Kuningan,PDAM,170861,11,PAID
2377127,12360,04/09/2023,2217,PLN,PLN,PLN Pascabayar,12360,11,PAID
2377132,15499,04/09/2023,2,PLN,PLN,PLN Pascabayar,15499,11,PAID
2377145,46032,04/09/2023,3210,PLN,PLN,PLN Pascabayar,46032,11,PAID
2377149,16284,04/09/2023,2,PLN,PLN,PLN Pascabayar,16284,11,PAID
2377164,54741,04/09/2023,21259,PLN,PLN,PLN Pascabayar,54741,11,PAID
2377172,37195,04/09/2023,3773,PLN,PLN,PLN Pascabayar,37195,11,PAID
2377173,128252,04/09/2023,3773,PLN,PLN,PLN Pascabayar,128252,11,PAID
2377175,56661,04/09/2023,3773,PAMKSMDNG,PDAM Kab. Sumedang,PDAM,56661,11,PAID
2377176,124491,04/09/2023,3773,PAMKWSB,PDAM Kab. Wonosobo,PDAM,124491,11,PAID
2377177,98633,04/09/2023,4417,PLN,PLN,PLN Pascabayar,98633,11,PAID
