id,customer_id,type,nominal,balance,description,created_at,updated_at,unique_id,tgl_transaksi,kode_transaksi,type_transaksi,kategori_transaksi
54448579,19577,+,700159,763672,#259434 Deposit Saldo Rp 700.159 Melalui Bank BCA By Sistem,2023-09-02T19:31:11.000+08:00,2023-09-02T19:31:11.000+08:00,,02/09/2023,,,Deposit
54448535,18988,+,200796,218847,#259432 Deposit Saldo Rp 200.796 Melalui Bank BCA By Sistem,2023-09-02T19:27:45.000+08:00,2023-09-02T19:27:45.000+08:00,,02/09/2023,,,Deposit
54448525,21259,+,7000117,10077344,#259433 Deposit Saldo Rp 7.000.117 Melalui Bank BNI By Sistem,2023-09-02T19:26:20.000+08:00,2023-09-02T19:26:20.000+08:00,,02/09/2023,,,Deposit
54448425,3324,+,1500787,2192684,#259429 Deposit Saldo Rp 1.500.787 Melalui Bank Mandiri By Sistem,2023-09-02T19:17:16.000+08:00,2023-09-02T19:17:16.000+08:00,,02/09/2023,,,Deposit
54448416,25101,+,1305626,1702393,#259430 Deposit Saldo Rp 1.305.626 Melalui Bank BRI By Sistem,2023-09-02T19:16:25.000+08:00,2023-09-02T19:16:25.000+08:00,,02/09/2023,,,Deposit
54448365,3287,+,2300610,2305526,#259428 Deposit Saldo Rp 2.300.610 Melalui Bank BRI By Sistem,2023-09-02T19:11:25.000+08:00,2023-09-02T19:11:25.000+08:00,,02/09/2023,,,Deposit
54448363,24103,+,2000375,2640796,#259427 Deposit Saldo Rp 2.000.375 Melalui Bank BRI By Sistem,2023-09-02T19:11:24.000+08:00,2023-09-02T19:11:24.000+08:00,,02/09/2023,,,Deposit
54448279,19650,+,100439,464697,#259425 Deposit Saldo Rp 100.439 Melalui Bank Mandiri By Sistem,2023-09-02T19:02:03.000+08:00,2023-09-02T19:02:03.000+08:00,,02/09/2023,,,Deposit
54448262,1261,+,1000479,2857157,#259426 Deposit Saldo Rp 1.000.479 Melalui Bank BNI By Sistem,2023-09-02T19:00:54.000+08:00,2023-09-02T19:00:54.000+08:00,,02/09/2023,,,Deposit
54448217,20588,+,500683,761598,#259424 Deposit Saldo Rp 500.683 Melalui Bank BCA By Sistem,2023-09-02T18:57:20.000+08:00,2023-09-02T18:57:20.000+08:00,,02/09/2023,,,Deposit
54448216,4517,+,1000138,1004719,#259423 Deposit Saldo Rp 1.000.138 Melalui Bank BCA By Sistem,2023-09-02T18:57:20.000+08:00,2023-09-02T18:57:20.000+08:00,,02/09/2023,,,Deposit
54448210,20363,+,500999,543565,#259422 Deposit Saldo Rp 500.999 Melalui Bank BRI By Sistem,2023-09-02T18:56:34.000+08:00,2023-09-02T18:56:34.000+08:00,,02/09/2023,,,Deposit
54448163,19577,+,500262,743745,#259421 Deposit Saldo Rp 500.262 Melalui Bank BRI By Sistem,2023-09-02T18:51:39.000+08:00,2023-09-02T18:51:39.000+08:00,,02/09/2023,,,Deposit
54448162,1899,+,10000580,10003834,#259420 Deposit Saldo Rp 10.000.580 Melalui Bank BRI By Sistem,2023-09-02T18:51:39.000+08:00,2023-09-02T18:51:39.000+08:00,,02/09/2023,,,Deposit
54448107,6232,+,200815,246304,#259419 Deposit Saldo Rp 200.815 Melalui Bank BCA By Sistem,2023-09-02T18:47:06.000+08:00,2023-09-02T18:47:06.000+08:00,,02/09/2023,,,Deposit
54448105,799,+,500253,537037,#259417 Deposit Saldo Rp 500.253 Melalui Bank BRI By Sistem,2023-09-02T18:46:43.000+08:00,2023-09-02T18:46:43.000+08:00,,02/09/2023,,,Deposit
54448070,25090,+,1160326,1578491,#259418 Deposit Saldo Rp 1.160.326 Melalui Bank BCA By Sistem,2023-09-02T18:43:37.000+08:00,2023-09-02T18:43:37.000+08:00,,02/09/2023,,,Deposit
54447997,20241,+,250329,262910,#259413 Deposit Saldo Rp 250.329 Melalui Bank BRI By Sistem,2023-09-02T18:37:01.000+08:00,2023-09-02T18:37:01.000+08:00,,02/09/2023,,,Deposit
54447978,3741,+,2000719,2429209,#259415 Deposit Saldo Rp 2.000.719 Melalui Bank BNI By Sistem,2023-09-02T18:35:31.000+08:00,2023-09-02T18:35:31.000+08:00,,02/09/2023,,,Deposit
54447955,4369,+,250294,262818,#259414 Deposit Saldo Rp 250.294 Melalui Bank BCA By Sistem,2023-09-02T18:33:02.000+08:00,2023-09-02T18:33:02.000+08:00,,02/09/2023,,,Deposit
54447853,5451,+,1100161,5243574,#259412 Deposit Saldo Rp 1.100.161 Melalui Bank BRI By Sistem,2023-09-02T18:22:19.000+08:00,2023-09-02T18:22:19.000+08:00,,02/09/2023,,,Deposit
54447766,3784,+,1500984,1600848,#259411 Deposit Saldo Rp 1.500.984 Melalui Bank BCA By Sistem,2023-09-02T18:14:19.000+08:00,2023-09-02T18:14:19.000+08:00,,02/09/2023,,,Deposit
54447746,25234,+,500637,866575,#259410 Deposit Saldo Rp 500.637 Melalui Bank BRI By Sistem,2023-09-02T18:12:35.000+08:00,2023-09-02T18:12:35.000+08:00,,02/09/2023,,,Deposit
54447702,4728,+,1900879,4260014,#259407 Deposit Saldo Rp 1.900.879 Melalui Bank BRI By Sistem,2023-09-02T18:07:42.000+08:00,2023-09-02T18:07:42.000+08:00,,02/09/2023,,,Deposit
54447699,4431,+,350650,516987,#259408 Deposit Saldo Rp 350.650 Melalui Bank BRI By Sistem,2023-09-02T18:07:36.000+08:00,2023-09-02T18:07:36.000+08:00,,02/09/2023,,,Deposit
54447695,6232,+,100977,160409,#259409 Deposit Saldo Rp 100.977 Melalui Bank BCA By Sistem,2023-09-02T18:07:25.000+08:00,2023-09-02T18:07:25.000+08:00,,02/09/2023,,,Deposit
54447643,5595,+,800436,802475,#259406 Deposit Saldo Rp 800.436 Melalui Bank Mandiri By Sistem,2023-09-02T18:01:05.000+08:00,2023-09-02T18:01:05.000+08:00,,02/09/2023,,,Deposit
54447620,3,+,445511,2036444,#2371128 Refund Trx TELKOM.172001807320,2023-09-02T17:59:10.000+08:00,2023-09-02T17:59:10.000+08:00,,02/09/2023,,,Refund
54447604,4728,+,2000693,2412190,#259405 Deposit Saldo Rp 2.000.693 Melalui Bank BRI By Sistem,2023-09-02T17:57:48.000+08:00,2023-09-02T17:57:48.000+08:00,,02/09/2023,,,Deposit
54447573,24585,+,3950646,5144473,#259404 Deposit Saldo Rp 3.950.646 Melalui Bank BCA By Sistem,2023-09-02T17:53:31.000+08:00,2023-09-02T17:53:31.000+08:00,,02/09/2023,,,Deposit
54447535,3773,+,189135,149227530,#2371158 Refund Trx PLN.324363033784,2023-09-02T17:49:47.000+08:00,2023-09-02T17:49:47.000+08:00,,02/09/2023,,,Refund
54447520,2060,+,500838,575599,#259403 Deposit Saldo Rp 500.838 Melalui Bank BRI By Sistem,2023-09-02T17:48:03.000+08:00,2023-09-02T17:48:03.000+08:00,,02/09/2023,,,Deposit
54447488,20733,+,2500765,2507840,#259401 Deposit Saldo Rp 2.500.765 Melalui Bank BRI By Sistem,2023-09-02T17:43:11.000+08:00,2023-09-02T17:43:11.000+08:00,,02/09/2023,,,Deposit
54447460,3,+,930251,1636298,#259402 Deposit Saldo Rp 930.251 Melalui Bank BCA By Sistem,2023-09-02T17:39:05.000+08:00,2023-09-02T17:39:05.000+08:00,,02/09/2023,,,Deposit
54447381,25102,+,139650,684295,#259400 Deposit Saldo Rp 139.650 Melalui Bank BNI By Sistem,2023-09-02T17:30:04.000+08:00,2023-09-02T17:30:04.000+08:00,,02/09/2023,,,Deposit
54447372,22869,+,500286,749365,#259399 Deposit Saldo Rp 500.286 Melalui Bank BRI By Sistem,2023-09-02T17:28:29.000+08:00,2023-09-02T17:28:29.000+08:00,,02/09/2023,,,Deposit
54447361,24242,+,500140,1100045,#259397 Deposit Saldo Rp 500.140 Melalui Bank BCA By Sistem,2023-09-02T17:25:10.000+08:00,2023-09-02T17:25:10.000+08:00,,02/09/2023,,,Deposit
54447295,20890,+,1000941,2251946,#259396 Deposit Saldo Rp 1.000.941 Melalui Bank BRI By Sistem,2023-09-02T17:18:33.000+08:00,2023-09-02T17:18:33.000+08:00,,02/09/2023,,,Deposit
54447257,19608,+,35761,900281,#2371101 Refund Trx BPJSKS.8888802875687154,2023-09-02T17:13:35.000+08:00,2023-09-02T17:13:35.000+08:00,,02/09/2023,,,Refund
54447248,21259,+,38531,9040103,#2371066 Refund Trx PLN.538510040331,2023-09-02T17:12:41.000+08:00,2023-09-02T17:12:41.000+08:00,,02/09/2023,,,Refund
54447167,27758,+,792,792,Return Unique Code dari Invoice INV#38383,2023-09-02T17:02:35.000+08:00,2023-09-02T17:02:35.000+08:00,,02/09/2023,,,Refund
54447121,3795,+,240314,622202,#259395 Deposit Saldo Rp 240.314 Melalui Bank Mandiri By Sistem,2023-09-02T16:56:33.000+08:00,2023-09-02T16:56:33.000+08:00,,02/09/2023,,,Deposit
54447106,20993,+,1049649,1232092,#259394 Deposit Saldo Rp 1.049.649 Melalui Bank BCA By Sistem,2023-09-02T16:54:34.000+08:00,2023-09-02T16:54:34.000+08:00,,02/09/2023,,,Deposit
54447089,4498,+,600524,955648,#259391 Deposit Saldo Rp 600.524 Melalui Bank BRI By Sistem,2023-09-02T16:52:37.000+08:00,2023-09-02T16:52:37.000+08:00,,02/09/2023,,,Deposit
54447013,19990,+,750540,1056875,#259390 Deposit Saldo Rp 750.540 Melalui Bank BRI By Sistem,2023-09-02T16:42:49.000+08:00,2023-09-02T16:42:49.000+08:00,,02/09/2023,,,Deposit
54446947,1964,+,500312,1222577,#259388 Deposit Saldo Rp 500.312 Melalui Bank BRI By Sistem,2023-09-02T16:32:55.000+08:00,2023-09-02T16:32:55.000+08:00,,02/09/2023,,,Deposit
54446946,19818,+,500450,535478,#259387 Deposit Saldo Rp 500.450 Melalui Bank BRI By Sistem,2023-09-02T16:32:54.000+08:00,2023-09-02T16:32:54.000+08:00,,02/09/2023,,,Deposit
54446860,5025,+,100799,159428,#259363 Deposit Saldo Rp 100.799 Melalui Bank Mandiri By Sistem,2023-09-02T16:18:41.000+08:00,2023-09-02T16:18:41.000+08:00,,02/09/2023,,,Deposit
54446853,19577,+,1000727,1452533,#259386 Deposit Saldo Rp 1.000.727 Melalui Bank BRI By Sistem,2023-09-02T16:17:30.000+08:00,2023-09-02T16:17:30.000+08:00,,02/09/2023,,,Deposit
54446827,16,+,641114,884745,#259385 Deposit Saldo Rp 641.114 Melalui Bank BCA By Sistem,2023-09-02T16:12:37.000+08:00,2023-09-02T16:12:37.000+08:00,,02/09/2023,,,Deposit
54446790,19991,+,1000699,1569635,#259384 Deposit Saldo Rp 1.000.699 Melalui Bank BCA By Sistem,2023-09-02T16:09:04.000+08:00,2023-09-02T16:09:04.000+08:00,,02/09/2023,,,Deposit
54446746,19343,+,500795,656297,#259383 Deposit Saldo Rp 500.795 Melalui Bank BRI By Sistem,2023-09-02T16:02:34.000+08:00,2023-09-02T16:02:34.000+08:00,,02/09/2023,,,Deposit
54446702,799,+,300642,449061,#259382 Deposit Saldo Rp 300.642 Melalui Bank BRI By Sistem,2023-09-02T15:57:40.000+08:00,2023-09-02T15:57:40.000+08:00,,02/09/2023,,,Deposit
54446671,22869,+,300865,464319,#259381 Deposit Saldo Rp 300.865 Melalui Bank BRI By Sistem,2023-09-02T15:52:48.000+08:00,2023-09-02T15:52:48.000+08:00,,02/09/2023,,,Deposit
54446641,19577,+,500373,715399,#259380 Deposit Saldo Rp 500.373 Melalui Bank BRI By Sistem,2023-09-02T15:47:46.000+08:00,2023-09-02T15:47:46.000+08:00,,02/09/2023,,,Deposit
54446640,27611,+,1000824,1248971,#259379 Deposit Saldo Rp 1.000.824 Melalui Bank BRI By Sistem,2023-09-02T15:47:44.000+08:00,2023-09-02T15:47:44.000+08:00,,02/09/2023,,,Deposit
54446581,3830,+,500520,508578,#259378 Deposit Saldo Rp 500.520 Melalui Bank BRI By Sistem,2023-09-02T15:37:44.000+08:00,2023-09-02T15:37:44.000+08:00,,02/09/2023,,,Deposit
54446551,25186,+,100808,176513,#259377 Deposit Saldo Rp 100.808 Melalui Bank BRI By Sistem,2023-09-02T15:32:55.000+08:00,2023-09-02T15:32:55.000+08:00,,02/09/2023,,,Deposit
54446524,2880,+,3000255,5801020,#259376 Deposit Saldo Rp 3.000.255 Melalui Bank BNI By Sistem,2023-09-02T15:27:57.000+08:00,2023-09-02T15:27:57.000+08:00,,02/09/2023,,,Deposit
54446509,26220,+,300608,300646,#259364 Deposit Saldo Rp 300.608 Melalui Bank BCA By Sistem,2023-09-02T15:24:17.000+08:00,2023-09-02T15:24:17.000+08:00,,02/09/2023,,,Deposit
54446508,2037,+,3000476,3042408,#259366 Deposit Saldo Rp 3.000.476 Melalui Bank BCA By Sistem,2023-09-02T15:24:16.000+08:00,2023-09-02T15:24:16.000+08:00,,02/09/2023,,,Deposit
54446497,3380,+,200471,523642,#259369 Deposit Saldo Rp 200.471 Melalui Bank Mandiri By Sistem,2023-09-02T15:22:59.000+08:00,2023-09-02T15:22:59.000+08:00,,02/09/2023,,,Deposit
54446496,20148,+,300503,304854,#259367 Deposit Saldo Rp 300.503 Melalui Bank Mandiri By Sistem,2023-09-02T15:22:58.000+08:00,2023-09-02T15:22:58.000+08:00,,02/09/2023,,,Deposit
54446495,21259,+,5000620,12071088,#259359 Deposit Saldo Rp 5.000.620 Melalui Bank Mandiri By Sistem,2023-09-02T15:22:58.000+08:00,2023-09-02T15:22:58.000+08:00,,02/09/2023,,,Deposit
54446493,1725,+,500874,664987,#259374 Deposit Saldo Rp 500.874 Melalui Bank BNI By Sistem,2023-09-02T15:22:53.000+08:00,2023-09-02T15:22:53.000+08:00,,02/09/2023,,,Deposit
54446490,20215,+,5000353,5978193,#259375 Deposit Saldo Rp 5.000.353 Melalui Bank BRI By Sistem,2023-09-02T15:22:49.000+08:00,2023-09-02T15:22:49.000+08:00,,02/09/2023,,,Deposit
54446489,20733,+,700918,768585,#259373 Deposit Saldo Rp 700.918 Melalui Bank BRI By Sistem,2023-09-02T15:22:49.000+08:00,2023-09-02T15:22:49.000+08:00,,02/09/2023,,,Deposit
54446362,2345,+,1800586,2591683,#259371 Deposit Saldo Rp 1.800.586 Melalui Bank BNI By Sistem,2023-09-02T14:57:33.000+08:00,2023-09-02T14:57:33.000+08:00,,02/09/2023,,,Deposit
54446343,5451,+,1000285,4476224,#259365 Deposit Saldo Rp 1.000.285 Melalui Bank BRI By Sistem,2023-09-02T14:53:44.000+08:00,2023-09-02T14:53:44.000+08:00,,02/09/2023,,,Deposit
54446332,28702,+,906,906,Return Unique Code dari Invoice INV#38374,2023-09-02T14:52:28.000+08:00,2023-09-02T14:52:28.000+08:00,,02/09/2023,,,Refund
54446318,19577,+,500224,536945,#259370 Deposit Saldo Rp 500.224 Melalui Bank BRI By Sistem,2023-09-02T14:48:49.000+08:00,2023-09-02T14:48:49.000+08:00,,02/09/2023,,,Deposit
54446285,19255,+,1000177,1678300,#259368 Deposit Saldo Rp 1.000.177 Melalui Bank BRI By Sistem,2023-09-02T14:39:11.000+08:00,2023-09-02T14:39:11.000+08:00,,02/09/2023,,,Deposit
54446251,24046,+,100492,100532,#259362 Deposit Saldo Rp 100.492 Melalui Bank BNI By Sistem,2023-09-02T14:32:13.000+08:00,2023-09-02T14:32:13.000+08:00,,02/09/2023,,,Deposit
54446174,22811,+,500346,640642,#259361 Deposit Saldo Rp 500.346 Melalui Bank BCA By Sistem,2023-09-02T14:16:51.000+08:00,2023-09-02T14:16:51.000+08:00,,02/09/2023,,,Deposit
54446171,20900,+,750190,1091940,#259360 Deposit Saldo Rp 750.190 Melalui Bank BRI By Sistem,2023-09-02T14:16:16.000+08:00,2023-09-02T14:16:16.000+08:00,,02/09/2023,,,Deposit
54446127,5148,+,200200,293620,#259358 Deposit Saldo Rp 200.200 Melalui Bank BCA By Sistem,2023-09-02T14:06:10.000+08:00,2023-09-02T14:06:10.000+08:00,,02/09/2023,,,Deposit
54446072,19577,+,400323,798341,#259357 Deposit Saldo Rp 400.323 Melalui Bank BRI By Sistem,2023-09-02T13:56:33.000+08:00,2023-09-02T13:56:33.000+08:00,,02/09/2023,,,Deposit
54446043,19608,+,1000919,1114912,#259356 Deposit Saldo Rp 1.000.919 Melalui Bank BNI By Sistem,2023-09-02T13:50:15.000+08:00,2023-09-02T13:50:15.000+08:00,,02/09/2023,,,Deposit
54446042,3178,+,500515,587109,#259355 Deposit Saldo Rp 500.515 Melalui Bank BNI By Sistem,2023-09-02T13:50:14.000+08:00,2023-09-02T13:50:14.000+08:00,,02/09/2023,,,Deposit
54445937,120,+,100414,966852,#259349 Deposit Saldo Rp 100.414 Melalui Bank BCA By Sistem,2023-09-02T13:27:13.000+08:00,2023-09-02T13:27:13.000+08:00,,02/09/2023,,,Deposit
54445936,1964,+,1000995,1131014,#259347 Deposit Saldo Rp 1.000.995 Melalui Bank BCA By Sistem,2023-09-02T13:27:12.000+08:00,2023-09-02T13:27:12.000+08:00,,02/09/2023,,,Deposit
54445934,2901,+,124314,334561,#259345 Deposit Saldo Rp 124.314 Melalui Bank BCA By Sistem,2023-09-02T13:27:07.000+08:00,2023-09-02T13:27:07.000+08:00,,02/09/2023,,,Deposit
54445933,6533,+,600815,620313,#259346 Deposit Saldo Rp 600.815 Melalui Bank BCA By Sistem,2023-09-02T13:27:07.000+08:00,2023-09-02T13:27:07.000+08:00,,02/09/2023,,,Deposit
54445932,3287,+,1600135,2148564,#259343 Deposit Saldo Rp 1.600.135 Melalui Bank BCA By Sistem,2023-09-02T13:27:06.000+08:00,2023-09-02T13:27:06.000+08:00,,02/09/2023,,,Deposit
54445931,3815,+,1000906,1662211,#259338 Deposit Saldo Rp 1.000.906 Melalui Bank BCA By Sistem,2023-09-02T13:27:06.000+08:00,2023-09-02T13:27:06.000+08:00,,02/09/2023,,,Deposit
54445849,21279,+,500656,869052,#259353 Deposit Saldo Rp 500.656 Melalui Bank BRI By Sistem,2023-09-02T13:10:48.000+08:00,2023-09-02T13:10:48.000+08:00,,02/09/2023,,,Deposit
54445848,1348,+,200296,200807,#259354 Deposit Saldo Rp 200.296 Melalui Bank BRI By Sistem,2023-09-02T13:10:48.000+08:00,2023-09-02T13:10:48.000+08:00,,02/09/2023,,,Deposit
54445829,5451,+,1000971,3980460,#259352 Deposit Saldo Rp 1.000.971 Melalui Bank BRI By Sistem,2023-09-02T13:05:55.000+08:00,2023-09-02T13:05:55.000+08:00,,02/09/2023,,,Deposit
54445826,25186,+,250824,274705,#259337 Deposit Saldo Rp 250.824 Melalui Bank Mandiri By Sistem,2023-09-02T13:05:16.000+08:00,2023-09-02T13:05:16.000+08:00,,02/09/2023,,,Deposit
54445825,2904,+,500888,724658,#259341 Deposit Saldo Rp 500.888 Melalui Bank Mandiri By Sistem,2023-09-02T13:05:16.000+08:00,2023-09-02T13:05:16.000+08:00,,02/09/2023,,,Deposit
54445806,21050,+,500159,2744478,#259351 Deposit Saldo Rp 500.159 Melalui Bank BRI By Sistem,2023-09-02T13:00:59.000+08:00,2023-09-02T13:00:59.000+08:00,,02/09/2023,,,Deposit
54445785,28729,+,374,374,Return Unique Code dari Invoice INV#38372,2023-09-02T12:56:57.000+08:00,2023-09-02T12:56:57.000+08:00,,02/09/2023,,,Refund
54445762,25101,+,500159,660371,#259350 Deposit Saldo Rp 500.159 Melalui Bank BRI By Sistem,2023-09-02T12:51:11.000+08:00,2023-09-02T12:51:11.000+08:00,,02/09/2023,,,Deposit
54445703,120,+,550265,866438,#259348 Deposit Saldo Rp 550.265 Melalui Bank BRI By Sistem,2023-09-02T12:41:19.000+08:00,2023-09-02T12:41:19.000+08:00,,02/09/2023,,,Deposit
54445625,20733,+,200900,363489,#259336 Deposit Saldo Rp 200.900 Melalui Bank BRI By Sistem,2023-09-02T12:26:29.000+08:00,2023-09-02T12:26:29.000+08:00,,02/09/2023,,,Deposit
54445586,6259,+,112761,363716,#2366255 Refund Trx XL.087708287356,2023-09-02T12:19:01.000+08:00,2023-09-02T12:19:01.000+08:00,,02/09/2023,,,Refund
54445576,744,+,1000971,1954309,#259335 Deposit Saldo Rp 1.000.971 Melalui Bank BCA By Sistem,2023-09-02T12:17:16.000+08:00,2023-09-02T12:17:16.000+08:00,,02/09/2023,,,Deposit
54445553,22040,+,200698,616865,#259334 Deposit Saldo Rp 200.698 Melalui Bank BRI By Sistem,2023-09-02T12:11:41.000+08:00,2023-09-02T12:11:41.000+08:00,,02/09/2023,,,Deposit
54445524,4417,+,1100960,3083860,#259333 Deposit Saldo Rp 1.100.960 Melalui Bank BRI By Sistem,2023-09-02T12:06:49.000+08:00,2023-09-02T12:06:49.000+08:00,,02/09/2023,,,Deposit
54445471,19901,+,10000300,10626862,#259332 Deposit Saldo Rp 10.000.300 Melalui Bank BCA By Sistem,2023-09-02T11:55:58.000+08:00,2023-09-02T11:55:58.000+08:00,,02/09/2023,,,Deposit
54445418,2,+,20000424,39863085,#259330 Deposit Saldo Rp 20.000.424 Melalui Bank BRI By Sistem,2023-09-02T11:45:33.000+08:00,2023-09-02T11:45:33.000+08:00,,02/09/2023,,,Deposit
54445417,23012,+,1500791,2881820,#259331 Deposit Saldo Rp 1.500.791 Melalui Bank BRI By Sistem,2023-09-02T11:45:32.000+08:00,2023-09-02T11:45:32.000+08:00,,02/09/2023,,,Deposit
54445405,3891,+,3500396,3951265,#259328 Deposit Saldo Rp 3.500.396 Melalui Bank BNI By Sistem,2023-09-02T11:42:10.000+08:00,2023-09-02T11:42:10.000+08:00,,02/09/2023,,,Deposit
54445404,20711,+,100265,218603,#259329 Deposit Saldo Rp 100.265 Melalui Bank BCA By Sistem,2023-09-02T11:41:49.000+08:00,2023-09-02T11:41:49.000+08:00,,02/09/2023,,,Deposit
54445383,5435,+,200593,204524,#259327 Deposit Saldo Rp 200.593 Melalui Bank BCA By Sistem,2023-09-02T11:38:17.000+08:00,2023-09-02T11:38:17.000+08:00,,02/09/2023,,,Deposit
54445355,20689,+,1000636,1660884,#259325 Deposit Saldo Rp 1.000.636 Melalui Bank BNI By Sistem,2023-09-02T11:32:08.000+08:00,2023-09-02T11:32:08.000+08:00,,02/09/2023,,,Deposit
54445345,18957,+,500936,970598,#259326 Deposit Saldo Rp 500.936 Melalui Bank BRI By Sistem,2023-09-02T11:30:52.000+08:00,2023-09-02T11:30:52.000+08:00,,02/09/2023,,,Deposit
54445326,5399,+,200565,606464,#259324 Deposit Saldo Rp 200.565 Melalui Bank BCA By Sistem,2023-09-02T11:27:34.000+08:00,2023-09-02T11:27:34.000+08:00,,02/09/2023,,,Deposit
54445301,1964,+,1000633,1017043,#259323 Deposit Saldo Rp 1.000.633 Melalui Bank BCA By Sistem,2023-09-02T11:23:59.000+08:00,2023-09-02T11:23:59.000+08:00,,02/09/2023,,,Deposit
54445283,4097,+,5000913,6747561,#259322 Deposit Saldo Rp 5.000.913 Melalui Bank BCA By Sistem,2023-09-02T11:20:24.000+08:00,2023-09-02T11:20:24.000+08:00,,02/09/2023,,,Deposit
54445234,28726,+,337,337,Return Unique Code dari Invoice INV#38369,2023-09-02T11:09:51.000+08:00,2023-09-02T11:09:51.000+08:00,,02/09/2023,,,Refund
54445203,5402,+,200020,201925,#259321 Deposit Saldo Rp 200.020 Melalui Bank BCA By Sistem,2023-09-02T11:05:01.000+08:00,2023-09-02T11:05:01.000+08:00,,02/09/2023,,,Deposit
54445184,4366,+,200864,1061646,#259320 Deposit Saldo Rp 200.864 Melalui Bank BCA By Sistem,2023-09-02T11:01:26.000+08:00,2023-09-02T11:01:26.000+08:00,,02/09/2023,,,Deposit
54445148,21470,+,800498,2033329,#259319 Deposit Saldo Rp 800.498 Melalui Bank BRI By Sistem,2023-09-02T10:55:00.000+08:00,2023-09-02T10:55:00.000+08:00,,02/09/2023,,,Deposit
54445130,19602,+,100114,564367,#259318 Deposit Saldo Rp 100.114 Melalui Bank BCA By Sistem,2023-09-02T10:50:43.000+08:00,2023-09-02T10:50:43.000+08:00,,02/09/2023,,,Deposit
54445129,22216,+,400501,444894,#259317 Deposit Saldo Rp 400.501 Melalui Bank BCA By Sistem,2023-09-02T10:50:43.000+08:00,2023-09-02T10:50:43.000+08:00,,02/09/2023,,,Deposit
54445128,25189,+,101423,269017,#259316 Deposit Saldo Rp 101.423 Melalui Bank BCA By Sistem,2023-09-02T10:50:42.000+08:00,2023-09-02T10:50:42.000+08:00,,02/09/2023,,,Deposit
54445076,28725,+,439,439,Return Unique Code dari Invoice INV#38366,2023-09-02T10:41:21.000+08:00,2023-09-02T10:41:21.000+08:00,,02/09/2023,,,Refund
54445029,21404,+,500214,529220,#259314 Deposit Saldo Rp 500.214 Melalui Bank BCA By Sistem,2023-09-02T10:35:01.000+08:00,2023-09-02T10:35:01.000+08:00,,02/09/2023,,,Deposit
54445008,3681,+,100281,103418,#259313 Deposit Saldo Rp 100.281 Melalui Bank BCA By Sistem,2023-09-02T10:31:19.000+08:00,2023-09-02T10:31:19.000+08:00,,02/09/2023,,,Deposit
54444975,21259,+,10000265,12774985,#259312 Deposit Saldo Rp 10.000.265 Melalui Bank BRI By Sistem,2023-09-02T10:24:53.000+08:00,2023-09-02T10:24:53.000+08:00,,02/09/2023,,,Deposit
54444974,1453,+,250363,275299,#259311 Deposit Saldo Rp 250.363 Melalui Bank BRI By Sistem,2023-09-02T10:24:53.000+08:00,2023-09-02T10:24:53.000+08:00,,02/09/2023,,,Deposit
54444949,22869,+,250300,543268,#259310 Deposit Saldo Rp 250.300 Melalui Bank BRI By Sistem,2023-09-02T10:19:53.000+08:00,2023-09-02T10:19:53.000+08:00,,02/09/2023,,,Deposit
54444929,28318,+,100232,189231,#259309 Deposit Saldo Rp 100.232 Melalui Bank BRI By Sistem,2023-09-02T10:14:56.000+08:00,2023-09-02T10:14:56.000+08:00,,02/09/2023,,,Deposit
54444895,3353,+,1000905,1523581,#259308 Deposit Saldo Rp 1.000.905 Melalui Bank BCA By Sistem,2023-09-02T10:10:04.000+08:00,2023-09-02T10:10:04.000+08:00,,02/09/2023,,,Deposit
54444894,3,+,600490,1953846,#259306 Deposit Saldo Rp 600.490 Melalui Bank BRI By Sistem,2023-09-02T10:09:57.000+08:00,2023-09-02T10:09:57.000+08:00,,02/09/2023,,,Deposit
54444893,20444,+,300887,477843,#259307 Deposit Saldo Rp 300.887 Melalui Bank BRI By Sistem,2023-09-02T10:09:57.000+08:00,2023-09-02T10:09:57.000+08:00,,02/09/2023,,,Deposit
54444879,19608,+,1000920,1183691,#259305 Deposit Saldo Rp 1.000.920 Melalui Bank BCA By Sistem,2023-09-02T10:06:32.000+08:00,2023-09-02T10:06:32.000+08:00,,02/09/2023,,,Deposit
54444864,19577,+,2000915,2037779,#259304 Deposit Saldo Rp 2.000.915 Melalui Bank BRI By Sistem,2023-09-02T10:05:04.000+08:00,2023-09-02T10:05:04.000+08:00,,02/09/2023,,,Deposit
54444855,28721,+,859,859,Return Unique Code dari Invoice INV#38354,2023-09-02T10:04:22.000+08:00,2023-09-02T10:04:22.000+08:00,,02/09/2023,,,Refund
54444821,21493,+,250833,432276,#259303 Deposit Saldo Rp 250.833 Melalui Bank BRI By Sistem,2023-09-02T10:00:06.000+08:00,2023-09-02T10:00:06.000+08:00,,02/09/2023,,,Deposit
54444798,5006,+,100628,727639,#259301 Deposit Saldo Rp 100.628 Melalui Bank BCA By Sistem,2023-09-02T09:56:02.000+08:00,2023-09-02T09:56:02.000+08:00,,02/09/2023,,,Deposit
54444792,760,+,1000621,1322784,#259300 Deposit Saldo Rp 1.000.621 Melalui Bank BRI By Sistem,2023-09-02T09:55:12.000+08:00,2023-09-02T09:55:12.000+08:00,,02/09/2023,,,Deposit
